G/L Account,Profit Center,Segment,Customer,Customer Name,Special G/L ind.,Document Number,Document Date,,Debtor Category,WBS Element,Sales Document,Project,Product,Invoice reference,Reference,Document Date,Purchase Order Number,Assignment,Text,Due date,Ageing,Ageing in Days,Ageing in Days,To 0 Days,1 -  30 Days,31 -  60 Days,61 -  90 Days,91 - 120 Days,> 120 Days,Total (LC),Status,Not Due,Over Due, R Note , Bill Submission (Y/N) , Warranty , Warranty Difference of TDS , PVC , Lower Rate , GST Difference , GST TDS  , LD , EMD , Others/Not identified , Income Tax @0.1% , Retention , Reconciliation with Customer , RS CR , Payment received , Differences ,Old Legacy
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400934296,05-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007777304,05-04-2025,,1.40E+13,TDS-IGST,05-04-2025,56, 30-60 Days ,31-60 Days,0,0,"3,44,767.38",0,0,0,"3,44,767.38",Over Due,0,"3,44,767.38", -   , -   , -   ,0,0,0,0,"3,44,767",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938024,28-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007800385,28-04-2025,,1.40E+13,TDS-9072409189,28-04-2025,33, 30-60 Days ,31-60 Days,0,0,"17,238.32",0,0,0,"17,238.32",Over Due,0,"17,238.32", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.32,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938024,28-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007800385,28-04-2025,,1.40E+13,IGST TDS,28-04-2025,33, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,1400938024,28-04-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,9072409189,HR1406006796,06-05-2025,7.02E+13,9.07E+13,9072409189,06-05-2025,25, 0-30 Days ,11-30 Days,0,"32,27,300.65",0,0,0,0,"32,27,300.65",Over Due,0,"32,27,300.65", -   , -   ,"32,27,301", -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938433,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802743,29-04-2025,,1.40E+13,tds-9072409190,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938433,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802743,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938438,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802738,29-04-2025,,1.40E+13,tds-9072409191,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938438,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802738,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938440,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802740,29-04-2025,,1.40E+13,tds=9072409192,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938440,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802740,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938457,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802744,29-04-2025,,1.40E+13,tds-9072409193,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938457,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802744,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938462,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802745,29-04-2025,,1.40E+13,tds-9072409194,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938462,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802745,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938481,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802741,29-04-2025,,1.40E+13,TDS-9072409196,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938481,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802741,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938483,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802746,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938483,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802746,29-04-2025,,1.40E+13,TDS-9072409197,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938489,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802739,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938489,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802739,29-04-2025,,1.40E+13,TDS-9072409198,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938503,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802750,29-04-2025,,1.40E+13,TDS-9072409199,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938503,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802750,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938512,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802747,29-04-2025,,1.40E+13,TDS-9079300068,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938512,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802747,29-04-2025,,1.40E+13,IGST TDS,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938514,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802753,29-04-2025,,1.40E+13,TDS-9072409200,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938514,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802753,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938516,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802749,29-04-2025,,1.40E+13,TDS-9079300070,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938516,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802749,29-04-2025,,1.40E+13,IGST TDS,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938518,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802752,29-04-2025,,1.40E+13,TDS-9079300071,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938518,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802752,29-04-2025,,1.40E+13,IGST TDS,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,1400938983,29-04-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,9072407321,HR1406005461,09-03-2025,7.02E+13,9.07E+13,9.07E+13,09-03-2025,83, 60-90 Days ,61-90 Days,0,0,0,"8,31,353.65",0,0,"8,31,353.65",Over Due,0,"8,31,353.65", -   , -   ,"8,31,354", -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400938983,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802742,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.32",0,0,0,"17,238.32",Over Due,0,"17,238.32", -   , -   , -   ,0,0,0,0,"17,238",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400938983,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802742,29-04-2025,,1.40E+13,TDS-9072407321,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"3,44,766.41",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400939035,29-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007802751,29-04-2025,,1.40E+13,TDS-IGST,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"3,44,767.38",0,0,0,"3,44,767.38",Over Due,0,"3,44,767.38", -   , -   , -   ,0,0,0,0,"3,44,767",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400939035,29-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007802751,29-04-2025,,1.40E+13,TDS-9079300069,29-04-2025,32, 30-60 Days ,31-60 Days,0,0,"17,238.00",0,0,0,"17,238.00",Over Due,0,"17,238.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.00",,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940251,12-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007815997,12-05-2025,,1.40E+13,TDS-9079300073,12-05-2025,19, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940251,12-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007815997,12-05-2025,,1.40E+13,TDS-IGST,12-05-2025,19, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940252,12-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007816000,12-05-2025,,1.40E+13,TDS-IGST,12-05-2025,19, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940252,12-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007816000,12-05-2025,,1.40E+13,TDS-9079300074,12-05-2025,19, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940256,12-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007815996,12-05-2025,,1.40E+13,TDS-9079300081,12-05-2025,19, 0-30 Days ,11-30 Days,0,"17,238.00",0,0,0,0,"17,238.00",Over Due,0,"17,238.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.00",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940256,12-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007815996,12-05-2025,,1.40E+13,TDS-IGST,12-05-2025,19, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940259,12-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007815999,12-05-2025,,1.40E+13,TDS-IGST,12-05-2025,19, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940259,12-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007815999,12-05-2025,,1.40E+13,TDS-9079300082,12-05-2025,19, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940264,12-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007815998,12-05-2025,,1.40E+13,TDS-9079300083,12-05-2025,19, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940264,12-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007815998,12-05-2025,,1.40E+13,TDS-IGST,12-05-2025,19, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940266,12-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007815992,12-05-2025,,1.40E+13,TDS-9079300084,12-05-2025,19, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940266,12-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007815992,12-05-2025,,1.40E+13,TDS-IGST,12-05-2025,19, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940267,12-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007815995,12-05-2025,,1.40E+13,TDS-IGST,12-05-2025,19, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940267,12-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007815995,12-05-2025,,1.40E+13,TDS-9079300099,12-05-2025,19, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940268,12-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007815993,12-05-2025,,1.40E+13,TDS-IGST,12-05-2025,19, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940268,12-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007815993,12-05-2025,,1.40E+13,TDS-9079300100,12-05-2025,19, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940269,12-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007815994,12-05-2025,,1.40E+13,TDS-IGST,12-05-2025,19, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,1400940269,12-05-2025,,Overdue,62OP-30989,3009006866,CLW_6K_136x,6K,9072407322,HR1406005462,09-03-2025,7.02E+13,9.07E+13,9.07E+13,09-03-2025,83, 60-90 Days ,61-90 Days,0,0,0,"80,61,213.65",0,0,"80,61,213.65",Over Due,0,"80,61,213.65", -   , -   ,"80,61,214", -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940269,12-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007815994,12-05-2025,,1.40E+13,TDS-9072407322,12-05-2025,19, 0-30 Days ,11-30 Days,0,"17,238.32",0,0,0,0,"17,238.32",Over Due,0,"17,238.32", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.32",,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940548,13-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007817766,13-05-2025,,1.40E+13,TDS-9079300075,13-05-2025,18, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940548,13-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007817766,13-05-2025,,1.40E+13,TDS-IGST,13-05-2025,18, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940549,13-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007817771,13-05-2025,,1.40E+13,TDS-9079300076,13-05-2025,18, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940549,13-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007817771,13-05-2025,,1.40E+13,TDS-IGST,13-05-2025,18, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940550,13-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007817769,13-05-2025,,1.40E+13,TDS-IGST,13-05-2025,18, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940550,13-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007817769,13-05-2025,,1.40E+13,TDS-9079300097,13-05-2025,18, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400940551,13-05-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,2007817765,13-05-2025,,1.40E+13,TDS-IGST,13-05-2025,18, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
